,black-single-loss-train,black-single-loss-val,black-bundle-loss-train,black-bundle-loss-val
111,0.231068953871727,0.07958158105611801,0.2317892163991928,0.0906500443816185
112,0.2318265736103058,0.07241460680961609,0.2316659837961197,0.09635330736637117
113,0.2318604737520218,0.07314609736204147,0.2308135032653809,0.09101303666830064
114,0.2311956584453583,0.07186108082532883,0.2316175997257233,0.09060324728488922
115,0.23021923005580905,0.07353979349136353,0.2313872426748276,0.09298442304134368
116,0.23096784949302676,0.08093221485614778,0.2314595580101013,0.09146279096603394
117,0.231121838092804,0.07273712754249573,0.23131975531578064,0.09455452859401704
118,0.2315270155668259,0.07808951288461685,0.2316936254501343,0.09730399399995804
119,0.2314201146364212,0.08034398406744002,0.23177291452884674,0.09416404366493224
120,0.23096711933612826,0.0736839771270752,0.23133715987205505,0.09875363111495973
121,0.23117877542972565,0.0754232332110405,0.23138710856437686,0.0916762501001358
122,0.2309266924858093,0.07370404154062271,0.23151133954524994,0.09498924016952516
123,0.2306109815835953,0.07500629127025604,0.231252059340477,0.10005243122577667
124,0.2309069335460663,0.07448998093605043,0.2312572002410889,0.09415281563997267
125,0.2309812754392624,0.07424664497375487,0.2311960160732269,0.10265295207500458
126,0.23091575503349304,0.07532350718975067,0.2314142882823944,0.09221434593200684
127,0.23092424869537356,0.07527122646570206,0.2309766262769699,0.09509031474590303
128,0.23031915724277496,0.07959654182195662,0.2305196225643158,0.09370528161525726
129,0.23034949600696564,0.08171273022890091,0.2319665998220444,0.095969095826149
130,0.2305215299129486,0.07526261359453201,0.2311302423477173,0.094975046813488
131,0.2313078045845032,0.07803989946842194,0.23130731284618375,0.0933685451745987
132,0.23056939244270325,0.07819347828626633,0.2313655465841293,0.09122352302074432
133,0.2304244190454483,0.07639685273170471,0.23133349418640134,0.09189491719007492
134,0.2306366711854935,0.07671499997377396,0.2313357889652252,0.09099595993757248
135,0.2311181277036667,0.07441888004541397,0.2314740270376205,0.09545011818408966
136,0.2309531718492508,0.07432592660188675,0.2305735647678375,0.09664240479469301
137,0.23083530366420746,0.07540107518434525,0.23115317523479464,0.09239285439252852
138,0.23069694638252256,0.07490458339452744,0.23090991377830505,0.0960368737578392
139,0.231521800160408,0.07537388801574707,0.23111936450004575,0.09805596619844437
140,0.23072826862335205,0.07592036575078964,0.2312103807926178,0.09296439588069916
141,0.2307593375444412,0.07344352453947067,0.2315414994955063,0.09284519404172896
142,0.23069247603416446,0.07755817472934723,0.2314576059579849,0.09142884612083436
143,0.2303157597780228,0.07402779161930084,0.2312312722206116,0.0945027396082878
144,0.23088009655475614,0.07148545235395433,0.23052163422107694,0.0947057455778122
145,0.2308181375265121,0.07741916924715042,0.2307077199220657,0.09749814122915268
146,0.23107458651065824,0.07556746155023575,0.2315081059932709,0.09643278270959854
147,0.2307904213666916,0.07499929517507553,0.2302793711423874,0.09479515999555588
148,0.2313595563173294,0.076081782579422,0.2318318486213684,0.09624727070331572
149,0.2299759089946747,0.0736272931098938,0.2315790802240372,0.09365316480398178
150,0.23086073994636536,0.07616270333528519,0.2314170747995377,0.09278491139411926
151,0.2311020344495773,0.07570898532867433,0.23091140389442444,0.09319353103637697
152,0.2305837273597717,0.07751777023077011,0.2306486666202545,0.09467930346727373
153,0.2309935986995697,0.08137673884630202,0.2312979996204376,0.08992111682891846
154,0.2307577133178711,0.076666921377182,0.23069848120212555,0.09761190414428712
155,0.2309299409389496,0.07814055681228638,0.2312442809343338,0.09099910408258438
156,0.2310733646154404,0.07557807117700578,0.2312314957380295,0.09398669749498367
157,0.2307892888784409,0.07664676755666733,0.2312387377023697,0.09599551558494568
158,0.2306831777095795,0.06987478584051132,0.2307567894458771,0.0917355865240097
159,0.2312982380390167,0.07125373184680939,0.2313698381185532,0.0943613275885582
160,0.2314071804285049,0.07614433020353317,0.2318794280290604,0.09330251812934877
161,0.2300682663917541,0.07850411534309387,0.23081764578819275,0.09358469396829604
162,0.2308704853057861,0.07742684334516525,0.2313209474086761,0.0966801717877388
163,0.23057132959365845,0.07473932206630708,0.2310227006673813,0.09543178230524063
164,0.2309667766094208,0.07467735558748245,0.2310246229171753,0.09640881419181824
165,0.23074500262737274,0.07818011194467545,0.23065900802612305,0.0932452753186226
166,0.2315709888935089,0.07033177465200424,0.2311702072620392,0.09479266405105592
167,0.230398029088974,0.07736997306346892,0.2301287055015564,0.09288334101438522
168,0.2308181822299957,0.0763528048992157,0.2305925637483597,0.0935991033911705
169,0.2306259125471115,0.07530801743268968,0.2308878898620605,0.09658317267894743
170,0.2307029068470001,0.07507705688476562,0.23109740018844604,0.09817371517419816
171,0.23080676794052124,0.08232686668634415,0.2314789295196533,0.09395667910575868
172,0.2307019382715225,0.07872951775789261,0.23072347044944766,0.09329567849636078
173,0.2307169735431671,0.0754498615860939,0.2314779609441757,0.09074869751930237
174,0.2312805950641632,0.0794917494058609,0.23099373281002045,0.09276339411735536
175,0.23080384731292725,0.07636861503124237,0.230687215924263,0.09463371336460114
176,0.23077251017093656,0.07786684483289719,0.2310574203729629,0.09530551731586456
177,0.23064012825489044,0.0756307914853096,0.2308090478181839,0.09443038702011107
178,0.23107995092868805,0.07906349748373033,0.2307727783918381,0.0938776507973671
179,0.2313484847545624,0.07270264625549316,0.23090660572052,0.09598714113235474
180,0.2312844544649124,0.07988958060741425,0.23122140765190125,0.09339597821235657
181,0.2302698194980621,0.07804650813341141,0.23089320957660675,0.09211160242557526
182,0.23110519349575046,0.07548045367002487,0.2310135066509247,0.09788352996110916
183,0.2307484149932861,0.07741646468639374,0.2308670282363892,0.09560906887054443
184,0.2303219586610794,0.07228543609380722,0.2305157035589218,0.09379354119300842
185,0.23102615773677826,0.07215090095996858,0.23115170001983645,0.0962471216917038
186,0.2301066368818283,0.07396872341632843,0.2302985489368439,0.09194091707468033
187,0.2307396531105041,0.07418299466371536,0.2312725931406021,0.09127291291952133
188,0.23125110566616056,0.07315447181463243,0.2309885174036026,0.09817337989807128
189,0.2316196709871292,0.07519660145044328,0.2305424064397812,0.08878953754901886
190,0.2313016653060913,0.07605763524770738,0.2302728742361069,0.08997227996587752
191,0.2311303913593292,0.07185564190149307,0.23100095987319946,0.0942532643675804
192,0.23055846989154816,0.07521852850914001,0.231409564614296,0.08967907726764679
193,0.2307606190443039,0.0723784789443016,0.2309848219156265,0.0951317623257637
194,0.2311144471168518,0.07440727949142456,0.23076187074184415,0.09038536250591278
195,0.2307582199573517,0.0773932933807373,0.2310188859701157,0.09487905353307724
196,0.2319771945476532,0.07503795623779297,0.23118752241134646,0.09364579617977142
197,0.2307724952697754,0.0780559629201889,0.23084306716918945,0.09529604017734528
198,0.2310798466205597,0.07665584236383438,0.2308511137962341,0.09247864037752153
199,0.2306437492370605,0.07533708959817886,0.23034754395484924,0.09226063638925552
